,Airfield,Flight_ID,Sch_Departure,Act_Departure,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year,tot_pass,N,min,mean,median,max,mean_WTL,mean_City_Flag,mode_BFO_Dest_City,sum_city_mode,N_of_Dest_City,mode_BFO_Dest_Country_Code,sum_country_mode,N_of_Dest_Country,Delay_in_Seconds
1885,AUC,19979,2028/11/1 14:38,2028/11/1 14:38,3 - AFTERNOON,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,19,8,2,4.875,5.5,7,0,0,BORQUE,19,1,BOR,19,1,0
1886,AUC,19980,2028/11/1 14:51,2028/11/1 14:51,3 - AFTERNOON,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,44,29,2,3.689655172,4,8,0,0,BORCWL,44,1,BOR,44,1,0
1887,AUC,19981,2028/11/1 15:06,2028/11/1 16:26,3 - AFTERNOON,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,33,25,1,4.32,4,14,0,0,BORQUE,33,1,BOR,33,1,4800
1888,AUC,19982,2028/11/1 15:51,2028/11/1 15:57,3 - AFTERNOON,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,17,17,1,2.764705882,2,6,0,0,BORCWL,17,1,BOR,17,1,360
1889,AUC,19983,2028/11/1 16:32,2028/11/1 16:42,3 - AFTERNOON,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,39,38,1,2.947368421,3,5,0,0,BORQUE,35,2,BOR,35,2,600
1890,AUC,19984,2028/11/1 17:12,2028/11/1 17:12,3 - AFTERNOON,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,37,34,1,3.588235294,3,14,0,0,VES033,37,1,VES,37,1,0
1891,AUC,19985,2028/11/1 18:34,2028/11/1 18:34,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,41,34,1,4.264705882,4,12,0,0,BORQUE,41,1,BOR,41,1,0
1892,AUC,19986,2028/11/1 18:51,2028/11/1 18:56,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,21,18,2,5.833333333,5,13,0,0,NEN003,21,1,NEN,21,1,300
1893,AUC,19987,2028/11/1 18:56,2028/11/1 19:12,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,117,109,1,4.568807339,4,15,0,0,SCO032,117,1,SCO,117,1,960
1894,AUC,19988,2028/11/1 19:21,2028/11/1 19:21,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,10,10,2,3.8,3,6,0,0,BORQUE,10,1,BOR,10,1,0
1895,AUC,19989,2028/11/1 19:31,2028/11/1 19:56,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,19,18,2,3.666666667,4,5,0,0,BORQUE,19,1,BOR,19,1,1500
1896,AUC,19990,2028/11/1 19:32,2028/11/1 19:32,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,19,16,2,3.375,3.5,5,0,0,VES033,19,1,VES,19,1,0
1897,AUC,19991,2028/11/1 19:56,2028/11/1 20:36,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,19,17,2,4.882352941,5,7,0,0,BORCWL,19,1,BOR,19,1,2400
1898,AUC,19992,2028/11/1 20:06,2028/11/1 20:06,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,15,15,1,3.066666667,3,7,0,0,VES064,15,1,VES,15,1,0
1899,AUC,19993,2028/11/1 20:26,2028/11/1 20:26,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,38,35,1,3.914285714,4,7,0,0,BORQUE,38,1,BOR,38,1,0
1900,AUC,19994,2028/11/1 20:58,2028/11/1 23:16,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,23,22,2,3.318181818,3,6,0,0,BORQUE,23,1,BOR,23,1,8280
1901,AUC,19995,2028/11/1 21:43,2028/11/1 21:43,4 - EVENING,1 - WEEKDAY,3 - WED,11-Nov,4 - AUTUMN,2028,51,45,1,3.911111111,4,7,0,0,BORQUE,51,1,BOR,51,1,0
1902,AUC,19996,2028/11/2 8:06,2028/11/2 8:06,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,34,23,2,6.130434783,6,11,0,0,BORQUE,34,1,BOR,34,1,0
1903,AUC,19997,2028/11/2 8:08,2028/11/2 8:08,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,41,34,2,6.882352941,6.5,13,0,0,VES033,41,1,VES,41,1,0
1904,AUC,19998,2028/11/2 8:24,2028/11/2 8:24,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,31,21,2,5.80952381,4,14,0,0,BORQUE,31,1,BOR,31,1,0
1905,AUC,19999,2028/11/2 8:36,2028/11/2 8:36,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,10,0,NA,NA,NA,NA,0,0,BORCWL,10,1,BOR,10,1,0
1906,AUC,20000,2028/11/2 8:36,2028/11/2 8:40,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,20,16,2,3.5625,4,4,0,0,BORCWL,20,1,BOR,20,1,240
1907,AUC,20001,2028/11/2 8:46,2028/11/2 8:46,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,39,35,2,3.942857143,4,7,0,0,BORQUE,39,1,BOR,39,1,0
1908,AUC,20002,2028/11/2 9:06,2028/11/2 9:06,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,22,18,3,8.222222222,7,17,0,0,VES064,20,2,VES,20,2,0
1909,AUC,20003,2028/11/2 9:06,2028/11/2 9:16,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,16,14,2,7.428571429,7.5,14,0,0,BORQUE,16,1,BOR,16,1,600
1910,AUC,20004,2028/11/2 9:26,2028/11/2 9:26,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,36,31,2,8.935483871,9,15,0,0,BORCWL,36,1,BOR,36,1,0
1911,AUC,20005,2028/11/2 10:16,2028/11/2 10:26,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,20,18,1,5.166666667,4,13,0,0,NEN003,20,1,NEN,20,1,600
1912,AUC,20006,2028/11/2 11:11,2028/11/2 11:26,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,112,105,2,4.028571429,4,11,0,0,BORSAF,112,1,BOR,112,1,900
1913,AUC,20007,2028/11/2 11:16,2028/11/2 11:16,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,38,37,2,3.972972973,4,7,0,0,BORQUE,38,1,BOR,38,1,0
1914,AUC,20008,2028/11/2 11:36,2028/11/2 11:36,2 - MORNING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,31,30,1,4.533333333,5,9,0,0,BORCWL,31,1,BOR,31,1,0
1915,AUC,20009,2028/11/2 12:04,2028/11/2 12:19,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,33,32,2,5.71875,6,10,0,0,BORQUE,33,1,BOR,33,1,900
1916,AUC,20010,2028/11/2 13:01,2028/11/2 13:46,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,30,24,1,3.708333333,2.5,9,0,0,VES033,30,1,VES,30,1,2700
1917,AUC,20011,2028/11/2 14:35,2028/11/2 15:21,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,42,27,2,6.296296296,6,10,0,0,BORQUE,42,1,BOR,42,1,2760
1918,AUC,20012,2028/11/2 14:38,2028/11/2 14:51,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,26,21,1,4.142857143,3,12,0,0,BORQUE,26,1,BOR,26,1,780
1919,AUC,20013,2028/11/2 14:51,2028/11/2 14:51,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,32,27,2,6.148148148,6,11,0,0,BORCWL,32,1,BOR,32,1,0
1920,AUC,20014,2028/11/2 15:06,2028/11/2 15:06,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,39,35,2,6.485714286,7,13,0,0,BORQUE,39,1,BOR,39,1,0
1921,AUC,20015,2028/11/2 15:51,2028/11/2 15:56,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,24,23,1,2.782608696,3,9,0,0,BORCWL,24,1,BOR,24,1,300
1922,AUC,20016,2028/11/2 16:32,2028/11/2 16:42,3 - AFTERNOON,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,38,35,1,3.314285714,3,12,0,0,BORQUE,38,1,BOR,38,1,600
1923,AUC,20017,2028/11/2 17:12,2028/11/2 18:32,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,29,27,1,4.481481481,3,17,0,0,VES033,29,1,VES,29,1,4800
1924,AUC,20018,2028/11/2 18:34,2028/11/2 18:34,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,36,36,1,7.916666667,5.5,21,0,0,BORQUE,36,1,BOR,36,1,0
1925,AUC,20019,2028/11/2 18:51,2028/11/2 18:58,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,21,21,2,10.14285714,10,20,0,0,NEN003,21,1,NEN,21,1,420
1926,AUC,20020,2028/11/2 19:21,2028/11/2 19:21,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,7,7,3,6.142857143,5,13,0,0,BORQUE,6,2,BOR,6,2,0
1927,AUC,20021,2028/11/2 19:31,2028/11/2 19:34,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,10,10,4,11,10,20,0,0,BORQUE,10,1,BOR,10,1,180
1928,AUC,20022,2028/11/2 19:32,2028/11/2 20:32,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,11,10,2,10.2,11,18,0,0,VES033,11,1,VES,11,1,3600
1929,AUC,20023,2028/11/2 19:46,2028/11/2 20:20,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,100,92,1,8.989130435,8,21,0,0,BORSAF,100,1,BOR,100,1,2040
1930,AUC,20024,2028/11/2 19:56,2028/11/2 20:04,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,16,15,3,7.333333333,7,20,0,0,BORCWL,16,1,BOR,16,1,480
1931,AUC,20025,2028/11/2 20:06,2028/11/2 20:06,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,5,5,2,9,8,16,0,0,VES064,5,1,VES,5,1,0
1932,AUC,20026,2028/11/2 20:26,2028/11/2 20:36,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,11,11,2,11.54545455,13,20,0,0,BORQUE,11,1,BOR,11,1,600
1933,AUC,20027,2028/11/2 20:58,2028/11/2 20:58,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,3,3,1,4.666666667,3,10,0,0,BORQUE,3,1,BOR,3,1,0
1934,AUC,20028,2028/11/2 21:43,2028/11/2 21:43,4 - EVENING,1 - WEEKDAY,4 - THU,11-Nov,4 - AUTUMN,2028,4,2,1,2,2,3,0,0,BORQUE,4,1,BOR,4,1,0
1935,AUC,20029,2028/11/3 8:06,2028/11/3 8:06,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,42,39,3,10.41025641,12,17,0,0,BORQUE,42,1,BOR,42,1,0
1936,AUC,20030,2028/11/3 8:13,2028/11/3 8:13,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,45,41,1,11.46341463,12,20,0,0,VES033,45,1,VES,45,1,0
1937,AUC,20031,2028/11/3 8:46,2028/11/3 8:46,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,36,33,9,14.63636364,15,20,0,0,BORQUE,36,1,BOR,36,1,0
1938,AUC,20032,2028/11/3 9:06,2028/11/3 9:06,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,46,45,2,14.13333333,16,22,0,0,VES064,46,1,VES,46,1,0
1939,AUC,20033,2028/11/3 9:26,2028/11/3 9:26,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,43,43,1,11.79069767,10,21,0,0,BORCWL,43,1,BOR,43,1,0
1940,AUC,20034,2028/11/3 9:51,2028/11/3 9:51,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,47,46,1,8.282608696,8,22,0,0,BORQUE,47,1,BOR,47,1,0
1941,AUC,20035,2028/11/3 10:16,2028/11/3 10:24,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,6,1,4,4,4,4,0,0,NEN003,6,1,NEN,6,1,480
1942,AUC,20036,2028/11/3 11:36,2028/11/3 11:36,2 - MORNING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,39,38,1,2.789473684,3,5,0,0,BORCWL,39,1,BOR,39,1,0
1943,AUC,20037,2028/11/3 12:04,2028/11/3 12:04,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,40,38,1,2.894736842,3,6,0,0,BORQUE,40,1,BOR,40,1,0
1944,AUC,20038,2028/11/3 13:12,2028/11/3 13:12,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,36,33,1,5.606060606,3,16,0,0,VES033,36,1,VES,36,1,0
1945,AUC,20039,2028/11/3 13:41,2028/11/3 13:41,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,24,21,1,4.476190476,4,10,0,0,VES064,24,1,VES,24,1,0
1946,AUC,20040,2028/11/3 14:38,2028/11/3 14:38,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,38,35,1,4.485714286,4,9,0,0,BORQUE,38,1,BOR,38,1,0
1947,AUC,20041,2028/11/3 14:48,2028/11/3 14:48,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,43,38,1,5.263157895,4.5,11,0,0,BORQUE,43,1,BOR,43,1,0
1948,AUC,20042,2028/11/3 14:51,2028/11/3 14:51,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,36,29,1,5.827586207,6,13,0,0,BORCWL,36,1,BOR,36,1,0
1949,AUC,20043,2028/11/3 15:06,2028/11/3 15:06,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,36,26,3,7.846153846,7.5,14,0,0,BORQUE,36,1,BOR,36,1,0
1950,AUC,20044,2028/11/3 15:51,2028/11/3 15:58,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,14,13,2,4.230769231,3,9,0,0,BORCWL,14,1,BOR,14,1,420
1951,AUC,20045,2028/11/3 16:30,2028/11/3 16:30,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,41,39,1,3.384615385,3,11,0,0,BORQUE,41,1,BOR,41,1,0
1952,AUC,20046,2028/11/3 17:12,2028/11/3 17:12,3 - AFTERNOON,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,45,42,2,3.357142857,3,10,0,0,VES033,45,1,VES,45,1,0
1953,AUC,20047,2028/11/3 18:56,2028/11/3 19:09,4 - EVENING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,111,104,1,3.298076923,3,7,0,0,SCO032,111,1,SCO,111,1,780
1954,AUC,20048,2028/11/3 19:12,2028/11/3 19:27,4 - EVENING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,16,16,1,2.3125,2,6,0,0,BORQUE,16,1,BOR,16,1,900
1955,AUC,20049,2028/11/3 19:31,2028/11/3 19:35,4 - EVENING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,7,6,1,2.5,2.5,4,0,0,BORQUE,7,1,BOR,7,1,240
1956,AUC,20050,2028/11/3 19:48,2028/11/3 19:48,4 - EVENING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,18,18,1,2.166666667,2,4,0,0,VES033,18,1,VES,18,1,0
1957,AUC,20051,2028/11/3 20:26,2028/11/3 20:26,4 - EVENING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,5,4,1,1.75,2,2,0,0,BORQUE,5,1,BOR,5,1,0
1958,AUC,20052,2028/11/3 21:39,2028/11/3 21:39,4 - EVENING,1 - WEEKDAY,5 - FRI,11-Nov,4 - AUTUMN,2028,9,6,1,2.5,2,4,0,0,BORQUE,8,2,BOR,8,2,0
1959,AUC,20053,2028/11/4 7:09,2028/11/4 7:09,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,32,31,2,5.677419355,6,11,0,0,VES033,32,1,VES,32,1,0
1960,AUC,20054,2028/11/4 7:30,2028/11/4 7:30,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,51,47,1,4.872340426,4,12,0,0,BORQUE,50,2,BOR,50,2,0
1961,AUC,20055,2028/11/4 7:46,2028/11/4 7:46,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,36,32,1,3.4375,3,7,0,0,BORQUE,36,1,BOR,36,1,0
1962,AUC,20056,2028/11/4 8:06,2028/11/4 8:06,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,37,33,1,3.424242424,3,6,0,0,BORQUE,23,2,BOR,23,2,0
1963,AUC,20057,2028/11/4 8:26,2028/11/4 8:26,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,36,32,1,3.25,3,6,0,0,BORCWL,36,1,BOR,36,1,0
1964,AUC,20058,2028/11/4 10:31,2028/11/4 10:31,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,39,39,1,3.487179487,3,10,0,0,BORCWL,39,1,BOR,39,1,0
1965,AUC,20059,2028/11/4 11:00,2028/11/4 11:00,2 - MORNING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,36,36,2,3.805555556,3.5,9,0,0,BORQUE,36,1,BOR,36,1,0
1966,AUC,20060,2028/11/4 12:11,2028/11/4 12:11,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,48,47,1,4.553191489,4,11,0,0,VES033,48,1,VES,48,1,0
1967,AUC,20061,2028/11/4 12:41,2028/11/4 12:41,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,37,34,1,4.147058824,3,11,0,0,VES064,37,1,VES,37,1,0
1968,AUC,20062,2028/11/4 13:38,2028/11/4 13:38,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,17,14,2,7.071428571,7,12,0,0,BORQUE,17,1,BOR,17,1,0
1969,AUC,20063,2028/11/4 13:45,2028/11/4 13:45,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,45,44,1,6.636363636,7,15,0,0,BORQUE,45,1,BOR,45,1,0
1970,AUC,20064,2028/11/4 13:51,2028/11/4 13:51,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,46,39,1,8.230769231,10,15,0,0,BORCWL,46,1,BOR,46,1,0
1971,AUC,20065,2028/11/4 14:06,2028/11/4 14:06,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,35,28,1,7.25,7,15,0,0,BORQUE,35,1,BOR,35,1,0
1972,AUC,20066,2028/11/4 14:51,2028/11/4 14:51,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,12,11,1,3.272727273,3,12,0,0,BORCWL,12,1,BOR,12,1,0
1973,AUC,20067,2028/11/4 15:29,2028/11/4 15:29,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,40,35,1,2.857142857,3,6,0,0,BORQUE,40,1,BOR,40,1,0
1974,AUC,20068,2028/11/4 15:59,2028/11/4 15:59,3 - AFTERNOON,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,36,30,1,2.466666667,2,4,0,0,VES033,36,1,VES,36,1,0
1975,AUC,20069,2028/11/4 17:51,2028/11/4 17:51,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,66,62,1,3.306451613,3,10,0,0,BORQUE,54,2,BOR,54,2,0
1976,AUC,20070,2028/11/4 18:21,2028/11/4 18:21,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,15,15,2,5.6,5,14,0,0,BORQUE,15,1,BOR,15,1,0
1977,AUC,20071,2028/11/4 18:31,2028/11/4 18:31,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,31,25,1,8.08,4,34,0,0,BORQUE,31,1,BOR,31,1,0
1978,AUC,20072,2028/11/4 18:42,2028/11/4 18:42,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,26,20,1,11.05,6.5,36,0,0,VES033,26,1,VES,26,1,0
1979,AUC,20073,2028/11/4 18:46,2028/11/4 18:46,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,220,174,1,8.798850575,4,34,0,0,BORSAF,114,2,BOR,114,2,0
1980,AUC,20074,2028/11/4 18:56,2028/11/4 18:56,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,26,24,1,7.75,3,32,0,0,BORCWL,26,1,BOR,26,1,0
1981,AUC,20075,2028/11/4 19:06,2028/11/4 19:06,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,46,27,1,17.85185185,24,34,0,0,VES064,46,1,VES,46,1,0
1982,AUC,20076,2028/11/4 19:26,2028/11/4 19:26,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,27,21,2,12.61904762,11,30,0,0,BORQUE,27,1,BOR,27,1,0
1983,AUC,20077,2028/11/4 20:35,2028/11/4 20:35,4 - EVENING,2 - WEEKEND,6 - SAT,11-Nov,4 - AUTUMN,2028,29,28,1,4.535714286,3,29,0,0,BORQUE,29,1,BOR,29,1,0
1984,AUC,20078,2028/11/5 8:06,2028/11/5 8:06,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,23,21,1,2.476190476,2,5,0,0,BORQUE,23,1,BOR,23,1,0
1985,AUC,20079,2028/11/5 8:09,2028/11/5 8:09,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,27,26,1,2.576923077,2,4,0,0,VES033,27,1,VES,27,1,0
1986,AUC,20080,2028/11/5 8:36,2028/11/5 8:36,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,6,5,2,2.2,2,3,0,0,BORCWL,6,1,BOR,6,1,0
1987,AUC,20081,2028/11/5 8:36,2028/11/5 8:53,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,7,7,2,2.571428571,2,4,0,0,BORCWL,7,1,BOR,7,1,1020
1988,AUC,20082,2028/11/5 8:40,2028/11/5 8:40,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,38,34,1,3.029411765,2.5,8,0,0,BORQUE,38,1,BOR,38,1,0
1989,AUC,20083,2028/11/5 8:46,2028/11/5 8:46,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,45,36,1,4.694444444,3.5,13,0,0,BORQUE,45,1,BOR,45,1,0
1990,AUC,20084,2028/11/5 9:06,2028/11/5 9:06,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,39,38,2,6.921052632,7,15,0,0,VES064,39,1,VES,39,1,0
1991,AUC,20085,2028/11/5 9:06,2028/11/5 9:36,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,22,17,2,5.294117647,4,15,0,0,BORQUE,22,1,BOR,22,1,1800
1992,AUC,20086,2028/11/5 9:26,2028/11/5 9:26,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,40,39,1,5.358974359,3,16,0,0,BORCWL,40,1,BOR,40,1,0
1993,AUC,20087,2028/11/5 10:16,2028/11/5 10:35,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,15,15,1,3.333333333,2,11,0,0,NEN003,15,1,NEN,15,1,1140
1994,AUC,20088,2028/11/5 11:02,2028/11/5 11:25,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,43,40,1,4.85,4,9,0,0,BORQUE,43,1,BOR,43,1,1380
1995,AUC,20089,2028/11/5 11:31,2028/11/5 11:31,2 - MORNING,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,44,38,2,7.184210526,7,12,0,0,BORCWL,44,1,BOR,44,1,0
1996,AUC,20090,2028/11/5 11:55,2028/11/5 11:55,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,41,35,2,6.028571429,6,12,0,0.048780488,BORQUE,39,2,BOR,39,2,0
1997,AUC,20091,2028/11/5 13:03,2028/11/5 13:03,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,48,43,1,4.860465116,5,11,0,0,VES033,48,1,VES,48,1,0
1998,AUC,20092,2028/11/5 13:41,2028/11/5 13:41,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,45,41,1,5.268292683,5,12,0,0,VES064,45,1,VES,45,1,0
1999,AUC,20093,2028/11/5 14:38,2028/11/5 14:38,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,40,37,1,6.783783784,6,12,0,0,BORQUE,40,1,BOR,40,1,0
2000,AUC,20094,2028/11/5 14:51,2028/11/5 14:46,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,40,37,2,7.162162162,7,13,0,0,BORCWL,40,1,BOR,40,1,-300
2001,AUC,20095,2028/11/5 15:00,2028/11/5 15:19,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,46,41,1,6.170731707,5,12,0,0,BORQUE,46,1,BOR,46,1,1140
2002,AUC,20096,2028/11/5 15:06,2028/11/5 15:21,3 - AFTERNOON,2 - WEEKEND,7 - SUN,11-Nov,4 - AUTUMN,2028,33,31,1,4.709677419,3,11,0,0,BORQUE,33,1,BOR,33,1,900
